,Well,BUL2-totalreads,BUL2-WT%,BUL2-Mut%,BUL2-Other%,BUL2-na%,BUL2-maxcomplex,BUL2-maxcomplex%,FAS1-totalreads,FAS1-WT%,FAS1-Mut%,FAS1-Other%,FAS1-na%,FAS1-maxcomplex,FAS1-maxcomplex%,MKT1-totalreads,MKT1-WT%,MKT1-Mut%,MKT1-Other%,MKT1-na%,MKT1-maxcomplex,MKT1-maxcomplex%,NCS2-totalreads,NCS2-WT%,NCS2-Mut%,NCS2-Other%,NCS2-na%,NCS2-maxcomplex,NCS2-maxcomplex%,PMA1-totalreads,PMA1-WT%,PMA1-Mut%,PMA1-Other%,PMA1-na%,PMA1-maxcomplex,PMA1-maxcomplex%,RHO5-totalreads,RHO5-WT%,RHO5-Mut%,RHO5-Other%,RHO5-na%,RHO5-maxcomplex,RHO5-maxcomplex%,SCH9-totalreads,SCH9-WT%,SCH9-Mut%,SCH9-Other%,SCH9-na%,SCH9-maxcomplex,SCH9-maxcomplex%,WHI2-totalreads,WHI2-WT%,WHI2-Mut%,WHI2-Other%,WHI2-na%,WHI2-maxcomplex,WHI2-maxcomplex%,AKL1-totalreads,AKL1-WT%,AKL1-Mut%,AKL1-Other%,AKL1-na%,AKL1-maxcomplex,AKL1-maxcomplex%,RPI1-totalreads,RPI1-WT%,RPI1-Mut%,RPI1-Other%,RPI1-na%,RPI1-maxcomplex,RPI1-maxcomplex%,HSL7-totalreads,HSL7-WT%,HSL7-Mut%,HSL7-Other%,HSL7-na%,HSL7-maxcomplex,HSL7-maxcomplex%,SPT7-totalreads,SPT7-WT%,SPT7-Mut%,SPT7-Other%,SPT7-na%,SPT7-maxcomplex,SPT7-maxcomplex%,FRS1-totalreads,FRS1-WT%,FRS1-Mut%,FRS1-Other%,FRS1-na%,FRS1-maxcomplex,FRS1-maxcomplex%,BUL2_threshterm,FAS1_threshterm,MKT1_threshterm,NCS2_threshterm,PMA1_threshterm,RHO5_threshterm,SCH9_threshterm,WHI2_threshterm,AKL1_threshterm,RPI1_threshterm,HSL7_threshterm,SPT7_threshterm,FRS1_threshterm,BUL2_g,FAS1_g,MKT1_g,NCS2_g,PMA1_g,RHO5_g,SCH9_g,WHI2_g,AKL1_g,RPI1_g,HSL7_g,SPT7_g,FRS1_g,BUL2-singlelocus-totalreads,BUL2-singlelocus-WT%,BUL2-singlelocus-Mut%,BUL2-singlelocus-Other%,BUL2-singlelocus-na%,BUL2-singlelocus-maxcomplex,BUL2-singlelocus-maxcomplex%,HSL7-singlelocus-totalreads,HSL7-singlelocus-WT%,HSL7-singlelocus-Mut%,HSL7-singlelocus-Other%,HSL7-singlelocus-na%,HSL7-singlelocus-maxcomplex,HSL7-singlelocus-maxcomplex%,NCS2-singlelocus-totalreads,NCS2-singlelocus-WT%,NCS2-singlelocus-Mut%,NCS2-singlelocus-Other%,NCS2-singlelocus-na%,NCS2-singlelocus-maxcomplex,NCS2-singlelocus-maxcomplex%,PMA1-singlelocus-totalreads,PMA1-singlelocus-WT%,PMA1-singlelocus-Mut%,PMA1-singlelocus-Other%,PMA1-singlelocus-na%,PMA1-singlelocus-maxcomplex,PMA1-singlelocus-maxcomplex%,RPI1-singlelocus-totalreads,RPI1-singlelocus-WT%,RPI1-singlelocus-Mut%,RPI1-singlelocus-Other%,RPI1-singlelocus-na%,RPI1-singlelocus-maxcomplex,RPI1-singlelocus-maxcomplex%,BUL2-singlelocus_threshterm,HSL7-singlelocus_threshterm,NCS2-singlelocus_threshterm,PMA1-singlelocus_threshterm,RPI1-singlelocus_threshterm,BUL2-singlelocus_g,HSL7-singlelocus_g,NCS2-singlelocus_g,PMA1-singlelocus_g,RPI1-singlelocus_g,BUL2matches single?,HSL7matches single?,NCS2matches single?,PMA1matches single?,RPI1matches single?,BUL2_g-update,FAS1_g-update,MKT1_g-update,NCS2_g-update,PMA1_g-update,RHO5_g-update,SCH9_g-update,WHI2_g-update,AKL1_g-update,RPI1_g-update,HSL7_g-update,SPT7_g-update,FRS1_g-update,BUL2_g-update_bin,FAS1_g-update_bin,MKT1_g-update_bin,NCS2_g-update_bin,PMA1_g-update_bin,RHO5_g-update_bin,SCH9_g-update_bin,WHI2_g-update_bin,AKL1_g-update_bin,RPI1_g-update_bin,HSL7_g-update_bin,SPT7_g-update_bin,FRS1_g-update_bin,full_g_bin_13,full_g_bin_10,BUL2_g_exp,FAS1_g_exp,MKT1_g_exp,NCS2_g_exp,PMA1_g_exp,RHO5_g_exp,SCH9_g_exp,WHI2_g_exp,AKL1_g_exp,RPI1_g_exp,full_g_bin_10_exp,full_g_match?
146,6E-C6,26.0,0.0,0.919702032859928,0,0.08029796714007201,Mut,0.919702032859928,852.0,0.9662885329109442,0,0.008109703432568002,0.025601763656487003,WT,0.9662885329109442,1108.0,0.9803351265815801,0.0035683950464909997,0.001602374933607,0.01449410343832,WT,0.9803351265815801,413.0,0.0022476305441380003,0.973197243979787,0.009665764214323,0.014889361261751999,Mut,0.973197243979787,530.0,0.003380166537903,0.9606058960509508,0.0053619779869130005,0.030651959424231,Mut,0.9606058960509508,937.0,0.00043980401556999995,0.967762498761078,0.010639732148171002,0.021157965075181,Mut,0.967762498761078,4308.0,0.984107254018767,0.00018064295134,0.001531897965453,0.01418020506444,WT,0.984107254018767,4443.0,0.9824719468173432,0.0,0.00041122148244199995,0.017116831700215,WT,0.9824719468173432,1845.0,0.9822212732118919,0.000665616210406,0.000585359388576,0.016527751189126003,WT,0.9822212732118919,380.0,0.999999999999999,0,0,0.0,WT,0.999999999999999,212.0,0.0,0.9744177864824181,0,0.025582213517582,Mut,0.9744177864824181,1385.0,0.9789866159070636,0.0007690267494239228,0.0022599621690861057,0.017984395174426442,WT,0.9789866159070636,2471.0,0.5416031478687765,0.4524376235645843,0.00041173843458453614,0.005547490132054809,WT,0.5416031478687765,-2.7755575615628914e-17,0.00810970343256881,0.005170769980099937,0.011913394758460982,0.008742144524818186,0.011079536163740994,0.0017125409167930254,0.0004112214824418224,0.001250975598982098,9.992007221626409e-16,-5.898059818321144e-17,0.0030289889185099624,0.4528493619991687,Mut,WT,WT,Mut,Mut,Mut,WT,WT,WT,WT,Mut,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,WT,Mut,Mut,Mut,WT,WT,WT,WT,Mut,WT,mixed,1,0,0,1,1,1,0,0,0,0,1,0,2,1001110000102,1001110000,1,0,0,1,1,1,0,0,0,0,1001110000,True
147,3A-C6,42.0,0.923221515326778,0.018764860870124002,0,0.058013623803097,WT,0.923221515326778,1196.0,0.970034928695081,0,0.00031645037631,0.029648620928609,WT,0.970034928695081,1416.0,0.975016076256307,0.002036552532078,0.0008364536764,0.022110917535215,WT,0.975016076256307,659.0,0.9720091008926859,0.0011238964696099999,0.005170827916208999,0.021696174721494998,WT,0.9720091008926859,627.0,0.9387805746711368,0.029523564965565,0.0028068031419389997,0.028889057221360002,WT,0.9387805746711368,1575.0,0.967225910088198,0.000677358224577,0.005474839163534,0.026621892523691,WT,0.967225910088198,4873.0,0.000781359423277,0.9819757602150349,0.000650433015346,0.016592447346342,Mut,0.9819757602150349,4466.0,0.9612720701675291,0.024508993716712998,0.00040193898977900004,0.013816997125978999,WT,0.9612720701675291,160.0,0.9145184115797771,0.03293474028132628,0.0210201639328692,0.03152668420602733,WT,0.9145184115797771,359.0,0.9614215955609731,0,0,0.038578404439028,WT,0.9614215955609731,191.0,0.0,0.949797193962365,0,0.050202806037635,Mut,0.949797193962365,1828.0,0.9810693619999572,0.0004221633963593108,0.0030523452690892376,0.015456129334594313,WT,0.9810693619999572,3035.0,0.987121277410413,0.0,0.002310522867475,0.010568199722112,WT,0.987121277410413,0.018764860870125015,0.0003164503763099895,0.002873006208477958,0.006294724385819118,0.03233036810750315,0.006152197388110972,0.001431792438623146,0.024910932706491865,0.053954904214195576,-1.061650767297806e-15,4.85722573273506e-17,0.0034745086654484857,0.0023105228674749987,WT,WT,WT,WT,mixed,WT,Mut,mixed,mixed,WT,Mut,WT,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,WT,mixed,WT,Mut,mixed,mixed,WT,Mut,WT,WT,0,0,0,0,2,0,1,2,2,0,1,0,0,0000201220100,0000201220,1,0,0,0,1,0,1,1,0,0,1000101100,False
148,5E-C6,32.0,0.0,0.9839658670485728,0,0.016034132951426,Mut,0.9839658670485728,952.0,0.9799301644846179,0,0.0006375001208069999,0.019432335394573997,WT,0.9799301644846179,998.0,0.9764474792531491,0.004006954557101,0.0018216546889119997,0.017723911500837,WT,0.9764474792531491,410.0,0.002274239839524,0.9617552469637431,0.004210858660163,0.03175965453657,Mut,0.9617552469637431,539.0,0.979416211401997,0.003984498868206,0.0034365492179830003,0.013162740511815001,WT,0.979416211401997,1107.0,0.001324726119464,0.97637962782704,0.00788092460722,0.014414721446277002,Mut,0.97637962782704,4949.0,0.9876577643040709,0.0,0.001038505881761,0.011303729814167,WT,0.9876577643040709,4240.0,0.9870447908779029,0.0,0.000433144159508,0.012522064962587,WT,0.9870447908779029,1848.0,0.983339895211848,0.0028156948596700006,0.0005818727745500001,0.013262537153933001,WT,0.983339895211848,321.0,0.983216404676919,0,0,0.01678359532308,WT,0.983216404676919,157.0,0.10950619298913733,0.8689543550405309,0,0.021539451970331688,Mut,0.8689543550405309,1269.0,0.9847337423438451,0.0008996432593507775,0.0027824282087935246,0.011584186188010557,WT,0.9847337423438451,1061.0,0.5100465508059342,0.4767251439987962,0.002430329876508425,0.010797975318761092,WT,0.5100465508059342,1.1934897514720433e-15,0.0006375001208081092,0.005828609246013881,0.006485098499686849,0.007421048086188027,0.009205650726682979,0.0010385058817620717,0.0004331441595101324,0.003397567634219051,1.0477729794899915e-15,0.10950619298913744,0.0036820714681443014,0.4791554738753047,Mut,WT,WT,Mut,WT,Mut,WT,WT,WT,WT,mixed,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,WT,Mut,WT,Mut,WT,WT,WT,WT,mixed,WT,mixed,1,0,0,1,0,1,0,0,0,0,2,0,2,1001010000202,1001010000,1,0,0,1,0,1,0,0,0,0,1001010000,True
149,1A-C6,20.0,0.0,0.9618751740462258,0,0.03812482595377299,Mut,0.9618751740462258,1072.0,0.9782235316015488,0,0.001657835794671,0.020118632603779,WT,0.9782235316015488,637.0,0.9585905528877949,0.004893495456174999,0.005220776117523999,0.031295175538506,WT,0.9585905528877949,508.0,0.9830523265637569,0.00160208322491,0.002866545430935,0.012479044780396999,WT,0.9830523265637569,655.0,0.9756617530114821,0.001410210986085,0.004376497048284001,0.018551538954149,WT,0.9756617530114821,1084.0,0.9735975806299482,0.002290000398064,0.007476208689865,0.016636210282121998,WT,0.9735975806299482,4085.0,6.7451875666e-05,0.984153275933702,0.0014521883134739999,0.014327083877158002,Mut,0.984153275933702,4526.0,0.00096355976129,0.9859246792328341,0.000383481902489,0.012728279103386001,Mut,0.9859246792328341,1726.0,0.9668869795109051,0.0020394674723820004,0.0042630535360209994,0.026810499480691002,WT,0.9668869795109051,152.0,0.993729773462783,0,0,0.0062702265372169995,WT,0.993729773462783,201.0,0.0010688786694700823,0.978134390691155,0,0.02079673063937506,Mut,0.978134390691155,1170.0,0.9699386759857752,0.0010314804843236775,0.003309777108685125,0.025720066421215958,WT,0.9699386759857752,2628.0,0.0,0.9930889468650079,0.0,0.0069110531349910005,Mut,0.9930889468650079,1.2073675392798577e-15,0.0016578357946721543,0.010114271573699068,0.0044686286558461505,0.005786708034368943,0.009766209087929835,0.0015196401891399442,0.0013470416637798872,0.006302521008403922,-1.6479873021779667e-17,0.0010688786694698985,0.004341257593008831,1.0729264698916552e-15,Mut,WT,WT,WT,WT,WT,Mut,Mut,WT,WT,Mut,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,WT,WT,WT,WT,Mut,Mut,WT,WT,Mut,WT,Mut,1,0,0,0,0,0,1,1,0,0,1,0,1,1000001100101,1000001100,1,0,0,0,0,0,1,1,0,0,1000001100,True
150,2A-C7,69.0,0.008258504293111358,0.9430425378514781,0,0.04869895785541063,Mut,0.9430425378514781,1639.0,0.9813985199112071,0.0005370335536830001,0.0024647426976470003,0.015599703837463001,WT,0.9813985199112071,1176.0,0.983787462442692,0.0007886032342260001,0.001628781336812,0.013795152986271998,WT,0.983787462442692,641.0,0.006024963324589001,0.972472732194543,0.004309508009014,0.017192796471854,Mut,0.972472732194543,1302.0,0.984550367102779,0.0014179572433660002,0.002250564067496,0.011781111586358,WT,0.984550367102779,1895.0,0.0012973797168280001,0.967919764212859,0.008085267120120001,0.022697588950192003,Mut,0.967919764212859,5260.0,0.980549612306394,0.00010613479302800001,0.0009564732932599999,0.018387779607319,WT,0.980549612306394,7307.0,0.9830047941180088,0,0,0.016995205881991004,WT,0.9830047941180088,2225.0,0.9827501743640811,0.0011508316864819999,0.0,0.016098993949437,WT,0.9827501743640811,167.0,0.9965635571564169,0,0,0.003436442843583,WT,0.9965635571564169,456.0,0.9851613074322149,0.0,0,0.014838692567785,WT,0.9851613074322149,2708.0,0.9879991266603112,0.0008769935790364932,0.004601805321322218,0.006522074439329995,WT,0.9879991266603112,4007.0,0.6370931685146569,0.3501281565950521,0.0005344017213482179,0.012244273168942778,WT,0.6370931685146569,0.008258504293111299,0.00300177625132992,0.0024173845710360065,0.010334471333603,0.00366852131086301,0.009382646836949029,0.0010626080862869633,2.1163626406917047e-16,0.0011508316864819249,1.3183898417423734e-16,1.3877787807814457e-16,0.005478798900358805,0.3506625583164003,Mut,WT,WT,Mut,WT,Mut,WT,WT,WT,WT,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,WT,Mut,WT,Mut,WT,WT,WT,WT,WT,WT,mixed,1,0,0,1,0,1,0,0,0,0,0,0,2,1001010000002,1001010000,1,0,0,1,0,1,0,0,0,0,1001010000,True
151,3A-C7,52.0,0.01657552973342447,0.981203007518797,0,0.002221462747778534,Mut,0.981203007518797,1846.0,0.97785347272364,0.00046580163333199997,0.0027622618801229995,0.018918463762905,WT,0.97785347272364,2134.0,0.9780202333986049,0.00036195650658499994,0.00077548788153,0.020842322213281,WT,0.9780202333986049,961.0,0.9789446174180891,0.0,0.0017133974387920003,0.019341985143119,WT,0.9789446174180891,1183.0,0.002319478866736,0.978772516183971,0.00157801878358,0.017329986165714,Mut,0.978772516183971,2592.0,0.00039014466422200003,0.974191134841551,0.005222105903995001,0.020196614590231997,Mut,0.974191134841551,7702.0,0.9821813623832751,0.000183096355227,0.00104953250668,0.016586008754817,WT,0.9821813623832751,7022.0,0.9815957754525151,0,0,0.018404224547485002,WT,0.9815957754525151,215.0,0.9647304054920415,0.01641524843217368,0.007983236474068633,0.01087110960171609,WT,0.9647304054920415,470.0,0.9692264183552161,0,0,0.030773581644784043,WT,0.9692264183552161,317.0,0.0,0.981817791748619,0,0.018182208251381,Mut,0.981817791748619,2807.0,0.9875624780171811,0.00011442913213131888,0.0036319113028588906,0.008691181547828546,WT,0.9875624780171811,4612.0,0.0,0.9886128576242529,0.0,0.011387142375747,Mut,0.9886128576242529,0.0165755297334245,0.003228063513455018,0.0011374443881141116,0.0017133974387918659,0.0038974976503150134,0.005612250568217049,0.001232628861907864,-8.673617379884035e-17,0.024398484906242433,-1.0061396160665481e-16,-5.204170427930421e-17,0.003746340434990343,1.1622647289044608e-16,Mut,WT,WT,WT,Mut,Mut,WT,WT,WT,WT,Mut,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,WT,WT,Mut,Mut,WT,WT,WT,WT,Mut,WT,Mut,1,0,0,0,1,1,0,0,0,0,1,0,1,1000110000101,1000110000,1,0,0,0,1,1,0,0,0,0,1000110000,True
152,7E-C7,78.0,0.005251487921577782,0.9794608472400514,0,0.015287664838370872,Mut,0.9794608472400514,2603.0,0.0017479708277310002,0.978064184929781,0.00026460978329,0.019923234459198996,Mut,0.978064184929781,1790.0,0.9785459616474199,0.0017564358524010002,0.001050615875428,0.018646986624751002,WT,0.9785459616474199,1229.0,0.9753229858915731,0.0,0.004766711402686,0.019910302705741,WT,0.9753229858915731,1767.0,0.9820016809812729,0.0009807233593300002,0.002189683400099,0.014827912259299001,WT,0.9820016809812729,2680.0,0.9761283790916131,0.0009281525340040001,0.0038199166645290004,0.019123551709855,WT,0.9761283790916131,5866.0,0.00022190031525600002,0.9858322041248021,0.001380941172226,0.012564954387715,Mut,0.9858322041248021,7974.0,0.982759914101801,0,0,0.017240085898198997,WT,0.982759914101801,3593.0,0.9837003810770611,0.001260465386216,8.5291033921e-05,0.014953862502802,WT,0.9837003810770611,515.0,0.9851772488227656,0,0,0.014822751177234469,WT,0.9851772488227656,412.0,0.033522405396056124,0.944635465461614,0,0.02184212914232987,Mut,0.944635465461614,2749.0,0.989866941600158,0.00012938648305037075,0.0037665274611303574,0.006237144455661349,WT,0.989866941600158,4101.0,0.0,0.9867268936427841,0.0,0.013273106357216001,Mut,0.9867268936427841,0.005251487921577681,0.002012580611020026,0.002807051727829083,0.00476671140268593,0.0031704067594280592,0.004748069198531903,0.0016028414874828967,3.469446951953614e-17,0.0013457564201368524,-5.204170427930421e-17,0.033522405396056096,0.003895913944180672,-9.8879238130678e-17,Mut,Mut,WT,WT,WT,WT,Mut,WT,WT,WT,mixed,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,Mut,WT,WT,WT,WT,Mut,WT,WT,WT,mixed,WT,Mut,1,1,0,0,0,0,1,0,0,0,2,0,1,1100001000201,1100001000,1,1,0,0,0,0,1,0,0,0,1100001000,True
153,4A-C7,63.0,0.0105999263894,0.9894000736105999,0,0.0,Mut,0.9894000736105999,1884.0,0.974224696243965,0.00045665160134300006,0.002143214888286,0.023175437266407004,WT,0.974224696243965,1684.0,0.9802919092611769,0.001210115869639,0.0018022800873679998,0.016695694781817,WT,0.9802919092611769,560.0,0.003230925765348,0.973700238235214,0.008699303421127,0.014369532578312,Mut,0.973700238235214,1091.0,0.0034808901258650002,0.978876912701644,0.0026701042301900003,0.0149720929423,Mut,0.978876912701644,2522.0,0.00035471265755400005,0.978463647340119,0.004990916080811999,0.016190723921516,Mut,0.978463647340119,7649.0,0.9841709159721719,3.8823353964e-05,0.000324964905313,0.015465295768551,WT,0.9841709159721719,6910.0,0.986309533049874,0,0,0.013690466950126002,WT,0.986309533049874,2709.0,0.9812292312692178,0.0013427385143029362,0.00044698151513326064,0.01698104870134591,WT,0.9812292312692178,582.0,0.989142606198133,0,0,0.010857393801867034,WT,0.989142606198133,379.0,0.030186029551417224,0.958330566309084,0,0.01148340413949889,Mut,0.958330566309084,2949.0,0.9736970882054101,0.002109578664885,0.000971182177652,0.023222150952052996,WT,0.9736970882054101,4114.0,0.4467840755867458,0.5410980113497462,0.0009941621494763534,0.011123750914031592,Mut,0.5410980113497462,0.010599926389400105,0.00259986648962798,0.003012395957006069,0.01193022918647399,0.006150994356055992,0.0053456287383649645,0.00036378825927712265,-1.214306433183765e-17,0.0017897200294362953,-2.42861286636753e-17,0.030186029551417134,0.0030807608425368824,0.44777823773622216,Mut,WT,WT,Mut,Mut,Mut,WT,WT,WT,WT,mixed,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,WT,Mut,Mut,Mut,WT,WT,WT,WT,mixed,WT,mixed,1,0,0,1,1,1,0,0,0,0,2,0,2,1001110000202,1001110000,1,0,0,1,1,1,0,0,0,0,1001110000,True
154,5E-C7,50.0,0.054935318093212816,0.9415204678362573,0,0.003544214070529857,Mut,0.9415204678362573,1688.0,0.0022035117758980004,0.979768467512183,0.000482140575973,0.017545880135946,Mut,0.979768467512183,1718.0,0.987452688101662,0.0004951877430469999,0.001041950354454,0.011010173800838,WT,0.987452688101662,650.0,0.9661914649897141,0.0,0.004436509084359,0.029372025925927005,WT,0.9661914649897141,1016.0,0.9758107119681528,0.0018567817819200002,0.0018758015053739999,0.020456704744552,WT,0.9758107119681528,2061.0,0.9762939413538239,0.0007636147907409999,0.003038413609981,0.019904030245452998,WT,0.9762939413538239,7766.0,0.9862829771907682,3.7067692103e-05,0.0006111377886320001,0.013068817328498999,WT,0.9862829771907682,6800.0,0.9861284729732189,0,0,0.013871527026780999,WT,0.9861284729732189,2924.0,0.9812546062537042,0.00044431332101338883,0.0023860323098225025,0.015915048115460132,WT,0.9812546062537042,406.0,0.9957369476754839,0,0,0.004263052324516,WT,0.9957369476754839,219.0,0.007511491012373561,0.9533580797873636,0,0.03913042920026268,Mut,0.9533580797873636,2222.0,0.9827930163464923,0.0003009604249079663,0.003516166244264151,0.013389856984335684,WT,0.9827930163464923,1763.0,0.9983171910563571,0.0,0.000333488700046,0.001349320243598,WT,0.9983171910563571,0.05493531809321283,0.0026856523518709492,0.0015371380975000206,0.004436509084358907,0.003732583287295168,0.0038020284007231446,0.0006482054807328171,7.28583859910259e-17,0.00283034563083567,7.025630077706069e-17,0.007511491012373674,0.003817126669172017,0.0003334887000449216,mixed,Mut,WT,WT,WT,WT,WT,WT,WT,WT,Mut,WT,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed,Mut,WT,WT,WT,WT,WT,WT,WT,WT,Mut,WT,WT,2,1,0,0,0,0,0,0,0,0,1,0,0,2100000000100,2100000000,1,1,0,0,0,0,0,0,0,0,1100000000,False
155,8E-C7,56.0,0.01419187413835,0.9526396885897329,0,0.033168437271916,Mut,0.9526396885897329,1441.0,0.003398649513742,0.97348053563019,0.000594745520492,0.022526069335575,Mut,0.97348053563019,2166.0,0.9791591623212811,0.000390555190601,0.0013521776110629999,0.019098104877054,WT,0.9791591623212811,468.0,0.9889521277798821,0.0,0.0040746656297780005,0.00697320659034,WT,0.9889521277798821,1102.0,0.00249098615811,0.981051228083449,0.0016923569778290004,0.014765428780610998,Mut,0.981051228083449,2837.0,0.977481693128929,0.000465764078654,0.0023816047493899995,0.019670938043026002,WT,0.977481693128929,8237.0,0.000379591763829,0.9857347334262749,0.000680976435181,0.013204698374713999,Mut,0.9857347334262749,7920.0,0.9876977222554705,0,0,0.01230227774452957,WT,0.9876977222554705,1566.0,0.9806407850387848,0.002211597864886748,0.0027885949157907103,0.014359022180537756,WT,0.9806407850387848,86.0,0.9309704408587323,0,0,0.06902955914126788,WT,0.9309704408587323,158.0,0.05332172540301654,0.9135480085472244,0,0.03313026604975903,Mut,0.9135480085472244,3181.0,0.9863765100227179,3.1008364280999996e-05,0.000503498952869,0.013088982660133001,WT,0.9863765100227179,3488.0,0.6682099170438305,0.3243956563658714,0.00010988186572780632,0.007284544724570302,WT,0.6682099170438305,0.014191874138351088,0.0039933950342350075,0.0017427328016649153,0.004074665629777938,0.004183343135939979,0.0028473688280450347,0.0010605681990110676,-4.85722573273506e-17,0.005000192780677421,-1.3877787807814457e-16,0.05332172540301657,0.0005345073171491316,0.3245055382315992,Mut,Mut,WT,WT,Mut,WT,Mut,WT,WT,WT,mixed,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,Mut,WT,WT,Mut,WT,Mut,WT,WT,WT,mixed,WT,mixed,1,1,0,0,1,0,1,0,0,0,2,0,2,1100101000202,1100101000,1,1,0,0,1,0,1,0,0,0,1100101000,True
156,1A-C7,22.0,0.057784320942215674,0.6680161943319839,0,0.2741994847258005,Mut,0.6680161943319839,1435.0,0.9835917903401069,0.000632332796112,0.001347983614043,0.014427893249738,WT,0.9835917903401069,844.0,0.9748690005224732,0.001213291897093,0.002478158662546,0.021439548917887002,WT,0.9748690005224732,629.0,0.9717174328171099,0.0,0.006357894449631999,0.021924672733258,WT,0.9717174328171099,995.0,0.9837400441429278,0.0018961538742559999,0.00402054442995,0.010343257552866999,WT,0.9837400441429278,1459.0,0.000669218488768,0.9715106585808181,0.005316708736229,0.022503414194187,Mut,0.9715106585808181,6098.0,0.979873381438505,0.000261585601525,0.0008081327260630001,0.019056900233908,WT,0.979873381438505,7022.0,0.9835853699380459,0,0,0.016414630061953,WT,0.9835853699380459,2317.0,0.9774763700452349,0.0027001564038286394,0.0006953978609288142,0.01912807569000748,WT,0.9774763700452349,163.0,0.9360269944182797,0,0,0.0639730055817203,WT,0.9360269944182797,236.0,0.9813464455463811,0.0,0,0.018653554453619,WT,0.9813464455463811,1782.0,0.9768637557060347,0.0005216400630234525,0.003942980726164784,0.018671623504777014,WT,0.9768637557060347,3813.0,0.6123695681615018,0.3772270692198637,0.0011090592961717626,0.00929430332246283,WT,0.6123695681615018,0.05778432094221558,0.0019803164101550915,0.003691450559639837,0.0063578944496321295,0.005916698304205185,0.005985927224994914,0.0010697183275870034,1.0928757898653885e-15,0.00339555426475761,-4.163336342344337e-17,-6.245004513516506e-17,0.004464620789188311,0.3783361285160354,mixed,WT,WT,WT,WT,Mut,WT,WT,WT,WT,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed,WT,WT,WT,WT,Mut,WT,WT,WT,WT,WT,WT,mixed,2,0,0,0,0,1,0,0,0,0,0,0,2,2000010000002,2000010000,1,0,0,0,0,1,0,0,0,0,1000010000,False
157,2A-C8,56.0,0.0,0.9205874933526051,0,0.079412506647395,Mut,0.9205874933526051,1575.0,0.980193274863924,0.00055969642468,0.003925998635146,0.015321030076251001,WT,0.980193274863924,1151.0,0.984889083432508,0,0.001860323347031,0.013250593220462,WT,0.984889083432508,536.0,0.001585987689429,0.97862421302837,0.005184308260878,0.014605491021322999,Mut,0.97862421302837,1311.0,0.98739303216074,0.001328252100577,0.002095222196848,0.009183493541835,WT,0.98739303216074,1837.0,0.000470427586475,0.9824053462673139,0.003292993105326,0.013831233040885,Mut,0.9824053462673139,5423.0,0.985078067374407,0.0,0.001557754659226,0.013364177966367,WT,0.985078067374407,6840.0,0.0008369875648319999,0.9856070682609581,0.00012788035358600003,0.013428063820623,Mut,0.9856070682609581,2105.0,0.8916128512659383,0.0013918151923557733,0.09239388724982675,0.014601446291879188,WT,0.8916128512659383,153.0,0.991776403004861,0,0,0.008223596995139,WT,0.991776403004861,398.0,0.956467603784284,0.0,0,0.043532396215716,WT,0.956467603784284,2605.0,0.9851080708118198,0.000120798906818,0.0009990916742180001,0.013772038607143001,WT,0.9851080708118198,3845.0,0.3480936041565218,0.6395857423340385,0.0016432588433881947,0.010677394666051571,Mut,0.6395857423340385,-1.5265566588595902e-16,0.004485695059824952,0.0018603233470299713,0.0067702959503070075,0.003423474297424964,0.003763420691801094,0.0015577546592260485,0.0009648679184188803,0.09378570244218255,-2.949029909160572e-17,2.7755575615628914e-17,0.001119890581037163,0.3497368629999099,Mut,WT,WT,Mut,WT,Mut,WT,Mut,mixed,WT,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mut,WT,WT,Mut,WT,Mut,WT,Mut,mixed,WT,WT,WT,mixed,1,0,0,1,0,1,0,1,2,0,0,0,2,1001010120002,1001010120,1,0,0,1,0,1,0,1,0,0,1001010100,False
